"kq","kQ","kZ","kY","coverage","time","time_connected","average_fiedler","time_localized","average_CRB","max_queue","runtime","seed","coverage_array"
100,1,0,1,792,360,21,0.07108200130214702,13.25,913.8167272128369,200,372.07970333099365,4,"[1, 25, 36, 47, 50, 56, 72, 75, 83, 83, 84, 98, 99, 100, 103, 107, 107, 107, 117, 122, 122, 125, 128, 134, 137, 138, 141, 141, 153, 156, 159, 159, 159, 177, 177, 177, 177, 177, 177, 180, 183, 186, 186, 214, 217, 217, 218, 219, 221, 223, 223, 223, 223, 229, 231, 231, 231, 231, 231, 231, 239, 239, 248, 248, 253, 253, 253, 260, 260, 262, 262, 262, 262, 262, 262, 268, 269, 269, 269, 269, 269, 269, 269, 269, 269, 278, 279, 279, 279, 279, 279, 279, 279, 279, 283, 283, 283, 283, 283, 283, 283, 283, 283, 285, 285, 285, 285, 285, 285, 285, 285, 289, 489, 489, 489, 489, 489, 489, 489, 489, 495, 495, 495, 495, 497, 497, 497, 497, 497, 501, 501, 501, 502, 502, 502, 502, 502, 502, 502, 502, 502, 502, 509, 509, 509, 509, 514, 514, 514, 514, 514, 514, 514, 514, 514, 527, 527, 527, 528, 528, 530, 530, 530, 533, 539, 539, 539, 539, 539, 539, 539, 539, 545, 545, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 566, 567, 567, 567, 567, 567, 567, 567, 567, 567, 567, 567, 567, 574, 574, 574, 574, 574, 574, 574, 574, 574, 574, 574, 574, 574, 576, 576, 576, 576, 576, 576, 576, 576, 576, 576, 576, 576, 576, 576, 578, 578, 578, 578, 578, 578, 578, 578, 578, 578, 578, 578, 578, 699, 699, 699, 699, 699, 699, 699, 699, 699, 699, 699, 699, 699, 699, 699, 699, 699, 701, 701, 706, 706, 706, 706, 706, 706, 706, 706, 706, 706, 706, 706, 708, 708, 708, 708, 708, 708, 708, 708, 708, 708, 708, 708, 708, 710, 710, 710, 710, 710, 710, 710, 710, 710, 710, 710, 710, 710, 710, 710, 710, 710, 710, 710, 783, 783, 783, 783, 783, 783, 783, 783, 783, 783, 783, 783, 783, 783, 783, 786, 786, 786, 786, 786, 786, 786, 786, 786, 786, 786, 786, 788, 788, 788, 788, 788, 788, 788, 788, 788, 788, 788, 788, 788, 792, 792, 792, 792, 792, 792, 792, 792, 792, 792, 792, 792, 792, 792, 792, 792, 792, 792, 792, 792, 792, 792]"
100,1,0,1,349,125,8,0.1305967436033615,12.75,862.786123019069,14,590.889652967453,0,"[1, 25, 36, 47, 58, 64, 70, 72, 84, 87, 91, 95, 103, 103, 121, 122, 122, 126, 134, 137, 140, 140, 140, 159, 162, 165, 168, 171, 174, 174, 177, 183, 194, 196, 197, 199, 201, 201, 213, 213, 213, 214, 214, 214, 224, 224, 224, 224, 224, 224, 224, 224, 224, 224, 272, 273, 275, 278, 281, 283, 285, 294, 295, 298, 298, 298, 307, 310, 310, 314, 314, 314, 314, 320, 320, 320, 320, 320, 320, 320, 328, 328, 331, 331, 331, 331, 331, 331, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 333, 346, 346, 347, 347, 347, 347, 347, 347, 347, 347, 347, 347, 347, 349, 349, 349, 349, 349, 349, 349, 349, 349, 349, 349, 349]"
10,1,0,1,241,127,33,0.4677763236473459,8.75,599.9003025652025,25,128.59400010108948,1,"[1, 25, 36, 42, 48, 59, 61, 63, 67, 70, 77, 80, 80, 81, 82, 92, 94, 104, 108, 108, 109, 119, 120, 120, 120, 129, 129, 129, 129, 132, 132, 132, 136, 136, 136, 139, 160, 161, 161, 161, 170, 170, 170, 170, 170, 170, 175, 175, 175, 175, 175, 175, 175, 178, 178, 178, 178, 178, 178, 178, 178, 178, 178, 178, 178, 178, 178, 178, 178, 202, 203, 203, 203, 203, 203, 203, 203, 205, 205, 205, 205, 205, 205, 205, 205, 205, 205, 214, 214, 214, 215, 215, 215, 215, 218, 218, 218, 218, 219, 219, 219, 219, 224, 224, 225, 226, 226, 226, 230, 230, 230, 230, 230, 230, 230, 235, 235, 235, 235, 235, 235, 235, 235, 241, 241, 241, 241, 241, 241]"
10,1,0,1,204,57,14,0.32082935912092414,10.25,642.0312867010933,10,152.54507303237915,2,"[1, 25, 36, 47, 58, 60, 65, 75, 75, 78, 84, 87, 90, 93, 106, 109, 109, 109, 110, 115, 121, 123, 128, 128, 128, 128, 135, 135, 135, 135, 144, 145, 148, 151, 151, 159, 164, 170, 170, 172, 172, 173, 173, 173, 173, 173, 186, 186, 187, 190, 193, 196, 196, 204, 204, 204, 204, 204, 204]"
10,1,0,1,346,123,15,0.22042831109203131,10.5,870.2165198172073,15,229.5935878753662,3,"[1, 25, 36, 47, 58, 63, 65, 79, 83, 86, 96, 102, 102, 102, 105, 111, 126, 134, 134, 134, 137, 137, 152, 156, 157, 159, 162, 165, 168, 171, 174, 177, 180, 194, 209, 209, 225, 225, 225, 226, 226, 226, 228, 234, 240, 241, 241, 241, 247, 247, 248, 257, 257, 263, 266, 273, 276, 276, 276, 276, 293, 298, 298, 298, 298, 298, 298, 298, 298, 298, 298, 300, 300, 332, 332, 332, 332, 332, 332, 332, 332, 332, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 334, 338, 338, 338, 338, 336, 336, 336, 336, 336, 336, 336, 336, 343, 343, 343, 343, 343, 343, 343, 343, 343, 343, 346, 346, 346, 346, 346, 346, 346, 346, 346, 346]"
10,1,0,1,698,250,15,0.07787062630731298,11.25,783.8311223898764,202,253.1621503829956,5,"[1, 25, 36, 47, 55, 55, 72, 75, 80, 81, 84, 98, 102, 103, 111, 118, 118, 118, 119, 137, 137, 138, 141, 141, 161, 169, 169, 170, 176, 176, 178, 180, 180, 180, 180, 190, 190, 198, 198, 199, 198, 199, 199, 207, 210, 213, 213, 213, 213, 223, 225, 228, 228, 234, 234, 237, 240, 243, 243, 243, 243, 254, 254, 254, 254, 254, 254, 254, 254, 254, 254, 254, 260, 260, 260, 260, 260, 260, 260, 260, 260, 260, 260, 260, 266, 266, 266, 266, 266, 266, 266, 266, 266, 266, 268, 268, 268, 268, 268, 268, 268, 268, 268, 268, 270, 270, 270, 270, 270, 270, 270, 270, 270, 270, 270, 270, 270, 270, 274, 274, 274, 274, 274, 274, 274, 274, 274, 274, 274, 274, 274, 276, 276, 276, 276, 276, 276, 276, 276, 276, 276, 276, 281, 281, 281, 281, 281, 480, 480, 480, 480, 480, 480, 480, 480, 480, 480, 480, 480, 480, 480, 480, 480, 486, 486, 486, 486, 486, 486, 486, 486, 486, 486, 486, 489, 489, 490, 490, 490, 490, 490, 490, 490, 490, 490, 490, 494, 494, 494, 494, 494, 494, 494, 494, 494, 494, 494, 496, 496, 496, 496, 496, 496, 496, 496, 496, 496, 496, 496, 496, 496, 496, 496, 496, 496, 496, 496, 496, 496, 496, 496, 496, 496, 496, 496, 496, 496, 496, 496, 496, 496, 496, 496, 496, 496, 496, 496, 496, 496, 496, 496, 496, 496, 496, 496, 496, 496, 496, 496, 496, 697, 698]"
10,1,0,1,623,360,32,0.16500465323584868,11.75,903.4718301315565,200,328.33276176452637,4,"[1, 25, 36, 47, 50, 56, 72, 75, 83, 83, 84, 98, 99, 100, 103, 107, 107, 107, 117, 122, 122, 125, 128, 134, 137, 138, 141, 141, 153, 156, 159, 159, 159, 177, 177, 177, 177, 177, 177, 180, 183, 186, 186, 186, 192, 192, 193, 194, 196, 198, 198, 198, 225, 231, 231, 231, 231, 233, 233, 233, 233, 247, 247, 247, 247, 247, 255, 255, 255, 259, 259, 259, 262, 262, 267, 267, 270, 270, 270, 281, 281, 283, 283, 283, 283, 283, 283, 289, 290, 290, 290, 290, 290, 292, 292, 292, 292, 292, 292, 292, 292, 292, 295, 295, 295, 295, 295, 295, 295, 295, 299, 299, 499, 499, 499, 499, 499, 499, 499, 499, 499, 499, 499, 505, 507, 555, 555, 555, 555, 555, 555, 559, 559, 559, 559, 559, 565, 566, 566, 566, 566, 566, 570, 570, 570, 570, 570, 570, 570, 570, 570, 570, 570, 570, 570, 570, 570, 572, 572, 572, 572, 572, 572, 572, 572, 572, 572, 572, 572, 572, 574, 574, 574, 574, 574, 574, 574, 574, 574, 574, 574, 574, 576, 576, 576, 576, 576, 576, 576, 576, 576, 578, 578, 578, 578, 578, 578, 578, 578, 578, 578, 578, 582, 582, 582, 582, 582, 582, 582, 582, 582, 586, 586, 586, 586, 586, 586, 586, 586, 586, 586, 586, 586, 586, 586, 586, 586, 591, 591, 591, 591, 591, 591, 591, 591, 591, 591, 591, 591, 596, 596, 596, 596, 596, 596, 596, 596, 596, 596, 596, 598, 598, 598, 598, 598, 598, 598, 598, 598, 598, 598, 598, 602, 602, 602, 602, 602, 602, 602, 602, 602, 602, 602, 602, 602, 604, 604, 604, 604, 604, 604, 604, 604, 604, 604, 604, 604, 604, 608, 608, 608, 608, 608, 608, 608, 608, 608, 608, 608, 608, 610, 610, 610, 610, 610, 610, 610, 610, 610, 610, 610, 610, 615, 615, 615, 615, 615, 615, 615, 615, 615, 615, 615, 615, 617, 617, 617, 617, 617, 617, 617, 617, 617, 617, 617, 617, 617, 617, 619, 619, 619, 619, 619, 619, 619, 619, 619, 619, 619, 623, 623, 623, 623, 623, 623, 623, 623, 623, 623, 623, 623, 623]"
10,1,0,1,409,125,9,0.12573033424312607,17.25,817.0589472413361,7,552.183714389801,0,"[1, 25, 36, 47, 58, 64, 70, 72, 84, 87, 91, 95, 106, 106, 109, 119, 119, 122, 125, 130, 137, 137, 153, 158, 158, 166, 167, 168, 169, 170, 170, 175, 175, 182, 182, 182, 182, 185, 188, 188, 188, 194, 194, 213, 215, 217, 217, 217, 225, 225, 225, 225, 225, 232, 240, 240, 240, 242, 243, 243, 243, 243, 243, 251, 251, 253, 253, 253, 258, 264, 264, 267, 267, 361, 370, 371, 373, 375, 376, 376, 378, 378, 378, 378, 378, 378, 378, 397, 398, 398, 398, 399, 400, 400, 400, 401, 402, 402, 402, 402, 402, 402, 402, 402, 405, 405, 405, 405, 405, 405, 405, 405, 405, 405, 405, 409, 409, 409, 409, 409, 409, 409, 409, 409, 409, 409, 409]"
5,0,0,1,168,127,12,0.1421949282985087,9.25,589.3709447514722,19,128.81127882003784,1,"[1, 25, 36, 42, 48, 59, 61, 63, 67, 70, 77, 80, 80, 81, 82, 92, 94, 104, 108, 108, 109, 119, 120, 120, 120, 129, 129, 129, 129, 132, 132, 132, 140, 140, 140, 160, 160, 164, 163, 163, 163, 163, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168, 168]"
5,0,0,1,225,79,11,0.26649119058798654,8.5,701.0041127110492,17,139.66945481300354,2,"[1, 25, 36, 47, 58, 60, 65, 75, 75, 78, 84, 87, 90, 93, 106, 109, 112, 112, 112, 125, 125, 131, 131, 133, 138, 138, 141, 141, 141, 141, 141, 141, 141, 160, 163, 166, 169, 169, 176, 176, 176, 176, 184, 184, 186, 186, 185, 185, 195, 195, 195, 200, 201, 203, 205, 208, 208, 214, 214, 214, 214, 214, 214, 214, 218, 218, 218, 218, 218, 217, 217, 217, 217, 217, 225, 225, 225, 225, 225, 225, 225]"
5,0,0,1,272,204,47,0.43506503800700425,10.25,747.3780830790856,12,183.01934242248535,5,"[1, 25, 36, 47, 55, 55, 72, 75, 80, 81, 84, 98, 102, 103, 111, 118, 118, 118, 119, 137, 137, 138, 141, 141, 161, 169, 169, 170, 176, 176, 178, 180, 180, 180, 180, 190, 190, 198, 198, 199, 202, 202, 202, 202, 202, 202, 209, 210, 210, 210, 210, 210, 210, 210, 214, 214, 214, 214, 214, 214, 214, 214, 221, 221, 221, 221, 221, 223, 223, 223, 225, 225, 225, 225, 225, 231, 231, 231, 231, 231, 231, 231, 231, 231, 235, 235, 235, 235, 235, 235, 235, 235, 235, 239, 239, 239, 239, 239, 239, 239, 241, 241, 241, 241, 241, 241, 241, 244, 244, 244, 244, 244, 244, 244, 244, 244, 248, 248, 248, 248, 248, 248, 248, 248, 250, 250, 250, 250, 250, 250, 250, 250, 250, 250, 250, 254, 254, 254, 254, 254, 254, 254, 254, 254, 254, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 256, 263, 263, 263, 263, 263, 263, 263, 263, 263, 263, 263, 263, 266, 266, 266, 266, 266, 266, 266, 266, 266, 266, 266, 266, 268, 268, 268, 268, 268, 268, 268, 268, 268, 268, 270, 270, 270, 270, 270, 270, 270, 270, 270, 270, 272, 272, 272, 272, 272, 272]"
5,0,0,1,293,123,19,0.27174201959101607,7.75,897.1451319932179,17,186.8725516796112,3,"[1, 25, 36, 47, 58, 63, 65, 79, 83, 86, 96, 102, 102, 102, 105, 111, 126, 136, 136, 136, 159, 159, 159, 168, 174, 174, 180, 184, 184, 184, 184, 184, 190, 190, 190, 190, 207, 211, 211, 211, 211, 211, 211, 211, 214, 222, 222, 222, 222, 222, 222, 229, 229, 230, 231, 231, 231, 239, 239, 239, 239, 243, 243, 243, 254, 254, 255, 255, 255, 255, 255, 255, 257, 260, 260, 261, 264, 264, 264, 264, 264, 264, 264, 264, 264, 275, 275, 275, 275, 275, 275, 276, 276, 276, 276, 282, 282, 282, 282, 282, 282, 282, 282, 282, 286, 286, 286, 286, 286, 286, 286, 286, 286, 286, 291, 291, 291, 291, 291, 291, 291, 291, 291, 293, 293]"
5,0,0,1,975,360,14,0.058977122818030706,13.75,907.3763837583431,203,329.02550745010376,4,"[1, 25, 36, 47, 50, 56, 72, 75, 83, 83, 84, 98, 99, 100, 103, 107, 107, 107, 117, 122, 122, 125, 128, 134, 137, 144, 144, 144, 144, 144, 144, 144, 149, 149, 149, 152, 155, 155, 191, 193, 195, 196, 201, 201, 201, 201, 201, 201, 201, 201, 201, 225, 225, 226, 227, 227, 229, 229, 230, 230, 234, 241, 241, 241, 243, 243, 243, 243, 243, 243, 243, 243, 243, 265, 265, 265, 265, 265, 266, 266, 266, 266, 272, 272, 272, 272, 272, 274, 274, 274, 274, 274, 274, 274, 274, 277, 278, 278, 278, 278, 280, 280, 280, 280, 280, 280, 280, 284, 284, 284, 284, 284, 284, 284, 286, 286, 286, 286, 286, 286, 486, 486, 488, 488, 488, 488, 488, 488, 488, 490, 490, 490, 579, 579, 579, 579, 579, 581, 581, 581, 581, 581, 581, 581, 581, 581, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 590, 594, 594, 594, 594, 594, 594, 594, 594, 594, 594, 598, 598, 598, 598, 598, 598, 598, 598, 598, 598, 598, 598, 603, 603, 701, 701, 701, 701, 701, 701, 701, 701, 701, 703, 703, 703, 705, 705, 706, 706, 706, 706, 706, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 713, 717, 717, 717, 717, 717, 717, 717, 717, 717, 720, 720, 720, 720, 720, 720, 720, 720, 720, 720, 720, 724, 724, 724, 724, 724, 724, 724, 815, 815, 815, 815, 815, 815, 818, 818, 818, 818, 818, 818, 818, 822, 822, 822, 822, 822, 822, 822, 822, 822, 822, 822, 822, 823, 823, 823, 823, 823, 823, 823, 823, 823, 823, 823, 826, 826, 826, 826, 826, 826, 826, 826, 826, 826, 826, 830, 830, 830, 830, 830, 830, 830, 830, 830, 830, 830, 830, 830, 832, 832, 832, 832, 832, 950, 950, 950, 950, 950, 952, 952, 952, 952, 952, 952, 952, 952, 952, 956, 958, 958, 958, 958, 958, 958, 958, 958, 958, 958, 961, 961, 963, 963, 963, 963, 963, 963, 963, 963, 963, 963, 963, 971, 971, 971, 971, 971, 971, 971, 971, 971, 971, 971, 975, 975, 975, 975, 975, 975, 975, 975]"
